Date,Open,High,Low,Close
9/17/2023,26567.92773,26617.99805,26445.07422,26534.1875
9/18/2023,26532.99414,27414.73438,26415.51563,26754.28125
9/19/2023,26760.85156,27488.76367,26681.60547,27211.11719
9/20/2023,27210.22852,27379.50586,26864.08203,27132.00781
9/21/2023,27129.83984,27152.93945,26389.30078,26567.63281
9/22/2023,26564.05664,26726.07813,26495.5332,26579.56836
9/23/2023,26578.55664,26634.18555,26520.51953,26579.39063
9/24/2023,26579.37305,26716.05859,26221.05078,26256.82617
9/25/2023,26253.77539,26421.50781,26011.46875,26298.48047
9/26/2023,26294.75781,26389.88477,26090.71289,26217.25
9/27/2023,26209.49805,26817.8418,26111.46484,26352.7168
9/28/2023,26355.8125,27259.5,26327.32227,27021.54688
9/29/2023,27024.8418,27225.9375,26721.76367,26911.7207
9/30/2023,26911.68945,27091.79492,26888.96875,26967.91602
10/1/2023,26967.39648,28047.23828,26965.09375,27983.75
10/2/2023,27976.79883,28494.45898,27347.78711,27530.78516
10/3/2023,27508.25195,27667.19141,27216.00195,27429.97852
10/4/2023,27429.07422,27826.6582,27248.10547,27799.39453
10/5/2023,27798.64648,28091.86133,27375.60156,27415.91211
10/6/2023,27412.12305,28252.53711,27215.55273,27946.59766
10/7/2023,27946.78125,28028.0918,27870.42383,27968.83984
10/8/2023,27971.67773,28102.16992,27740.66211,27935.08984
10/9/2023,27934.47266,27989.4707,27302.5625,27583.67773
10/10/2023,27589.20117,27715.84766,27301.6543,27391.01953
10/11/2023,27392.07617,27474.11523,26561.09961,26873.32031
10/12/2023,26873.29297,26921.43945,26558.32031,26756.79883
10/13/2023,26752.87891,27092.69727,26686.32227,26862.375
10/14/2023,26866.20313,26969,26814.58594,26861.70703
10/15/2023,26858.01172,27289.16992,26817.89453,27159.65234
10/16/2023,27162.62891,29448.13867,27130.47266,28519.4668
10/17/2023,28522.09766,28618.75195,28110.18555,28415.74805
10/18/2023,28413.53125,28889.00977,28174.25195,28328.3418
10/19/2023,28332.41602,28892.47461,28177.98828,28719.80664
10/20/2023,28732.8125,30104.08594,28601.66992,29682.94922
10/21/2023,29683.38086,30287.48242,29481.75195,29918.41211
10/22/2023,29918.6543,30199.43359,29720.3125,29993.89648
10/23/2023,30140.68555,34370.4375,30097.82813,33086.23438
10/24/2023,33077.30469,35150.43359,32880.76172,33901.52734
10/25/2023,33916.04297,35133.75781,33709.10938,34502.82031
10/26/2023,34504.28906,34832.91016,33762.32422,34156.64844
10/27/2023,34156.5,34238.21094,33416.88672,33909.80078
10/28/2023,33907.72266,34399.39063,33874.80469,34089.57422
10/29/2023,34089.37109,34743.26172,33947.56641,34538.48047
10/30/2023,34531.74219,34843.93359,34110.97266,34502.36328
10/31/2023,34500.07813,34719.25391,34083.30859,34667.78125
11/1/2023,34657.27344,35527.92969,34170.69141,35437.25391
11/2/2023,35441.57813,35919.84375,34401.57422,34938.24219
11/3/2023,34942.47266,34942.47266,34133.44141,34732.32422
11/4/2023,34736.32422,35256.03125,34616.69141,35082.19531
11/5/2023,35090.01172,35340.33984,34594.24219,35049.35547
11/6/2023,35044.78906,35286.02734,34765.36328,35037.37109
11/7/2023,35047.79297,35892.41797,34545.81641,35443.5625
11/8/2023,35419.47656,35994.41797,35147.80078,35655.27734
11/9/2023,35633.63281,37926.25781,35592.10156,36693.125
11/10/2023,36702.25,37493.80078,36362.75391,37313.96875
11/11/2023,37310.07031,37407.09375,36773.66797,37138.05078
11/12/2023,37133.99219,37227.69141,36779.11719,37054.51953
11/13/2023,37070.30469,37405.11719,36399.60547,36502.35547
11/14/2023,36491.78906,36753.35156,34948.5,35537.64063
11/15/2023,35548.11328,37964.89453,35383.78125,37880.58203
11/16/2023,37879.98047,37934.625,35545.47266,36154.76953
11/17/2023,36164.82422,36704.48438,35901.23438,36596.68359
